agency,city,state,ntd_id,organization_type,reporter_type,primary_uza_population,agency_voms,mode,tos,mode_voms,fare_revenues_per_unlinked_passenger_trip,fare_revenues_per_total_operating_expense_(recovery_ratio),cost_per_hour,cost_per_passenger,cost_per_passenger_mile,fare_revenues_earned,total_operating_expenses,unlinked_passenger_trips,vehicle_revenue_hours,passenger_miles,vehicle_revenue_miles,year
"California Vanpool Authority, dba: CalVans",Hanford,CA,90230,"City, County or Local Government Unit or Department of Transportation",Full Reporter,87941.0,803.0,VP,DO,803.0,2.99,1.01,29.23,2.98,0.09,10767772.0,10710951.0,3598900.0,366393.0,117438072.0,10404725.0,2020
"Alameda-Contra Costa Transit District, dba: AC Transit",Oakland,CA,90014,Independent Public Agency or Authority of Transit Service,Full Reporter,3281212.0,759.0,DR,DO,3.0,1.8,0.08,121.73,21.44,5.73,31322.0,373092.0,17401.0,3065.0,65150.0,50869.0,2020
"Alameda-Contra Costa Transit District, dba: AC Transit",Oakland,CA,90014,Independent Public Agency or Authority of Transit Service,Full Reporter,3281212.0,759.0,DR,PT,206.0,3.57,0.05,116.48,71.61,7.0,1985174.0,39847629.0,556431.0,342100.0,5696488.0,4772449.0,2020
"Alameda-Contra Costa Transit District, dba: AC Transit",Oakland,CA,90014,Independent Public Agency or Authority of Transit Service,Full Reporter,3281212.0,759.0,MB,PT,15.0,2.21,0.16,105.39,13.71,1.1,489594.0,3032252.0,221107.0,28771.0,2769140.0,451922.0,2020
Potomac and Rappahannock Transportation Commission,Woodbridge,VA,30070,Independent Public Agency or Authority of Transit Service,Full Reporter,4586770.0,718.0,CB,PT,92.0,7.05,0.52,222.56,13.51,0.54,7922808.0,15183033.0,1124214.0,68220.0,28004171.0,1809544.0,2020
Potomac and Rappahannock Transportation Commission,Woodbridge,VA,30070,Independent Public Agency or Authority of Transit Service,Full Reporter,4586770.0,718.0,VP,PT,595.0,8.72,1.57,23.96,5.55,0.12,10320248.0,6563093.0,1183346.0,273944.0,53078754.0,9714221.0,2020
Potomac and Rappahannock Transportation Commission,Woodbridge,VA,30070,Independent Public Agency or Authority of Transit Service,Full Reporter,4586770.0,718.0,MB,PT,30.0,0.74,0.03,217.04,25.91,2.79,502499.0,17514994.0,676002.0,80698.0,6279855.0,1272403.0,2020
Potomac and Rappahannock Transportation Commission,Woodbridge,VA,30070,Independent Public Agency or Authority of Transit Service,Full Reporter,4586770.0,718.0,DR,PT,1.0,2.18,0.0,13283.45,2369.82,963.3,465.0,504771.0,213.0,38.0,524.0,523.0,2020
Metropolitan Council,Minneapolis,MN,50154,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2650890.0,689.0,MB,PT,83.0,0.38,0.02,84.21,16.56,3.96,406290.0,17540427.0,1058928.0,208301.0,4432432.0,2830416.0,2020
Metropolitan Council,Minneapolis,MN,50154,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2650890.0,689.0,VP,PT,56.0,6.88,0.53,35.66,12.92,0.36,398544.0,748152.0,57908.0,20983.0,2089280.0,746278.0,2020
Metropolitan Council,Minneapolis,MN,50154,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2650890.0,689.0,DR,PT,550.0,2.85,0.05,62.17,56.95,5.77,4358060.0,87009720.0,1527951.0,1399493.0,15087846.0,21404785.0,2020
Regional Transportation Commission of Southern Nevada,Las Vegas,NV,90045,Independent Public Agency or Authority of Transit Service,Full Reporter,1886011.0,673.0,DR,PT,364.0,1.96,0.04,87.98,50.86,4.86,2308944.0,59860391.0,1176939.0,680403.0,12309900.0,10085409.0,2020
Regional Transportation Commission of Southern Nevada,Las Vegas,NV,90045,Independent Public Agency or Authority of Transit Service,Full Reporter,1886011.0,673.0,MB,PT,309.0,0.89,0.3,111.54,3.01,0.79,49514535.0,167662728.0,55719636.0,1503124.0,213418111.0,17804396.0,2020
"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit",Everett,WA,00029,Independent Public Agency or Authority of Transit Service,Full Reporter,3059393.0,666.0,CB,PT,54.0,4.12,0.18,309.41,22.54,1.24,2054572.0,11233974.0,498511.0,36308.0,9060455.0,911051.0,2020
"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit",Everett,WA,00029,Independent Public Agency or Authority of Transit Service,Full Reporter,3059393.0,666.0,CB,DO,42.0,3.78,0.11,398.8,33.56,2.11,1365841.0,12131087.0,361446.0,30419.0,5743419.0,637568.0,2020
"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit",Everett,WA,00029,Independent Public Agency or Authority of Transit Service,Full Reporter,3059393.0,666.0,DR,PT,41.0,1.93,0.01,272.93,143.06,12.99,134061.0,9926526.0,69387.0,36370.0,763970.0,679859.0,2020
"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit",Everett,WA,00029,Independent Public Agency or Authority of Transit Service,Full Reporter,3059393.0,666.0,VP,DO,402.0,5.0,0.45,52.13,11.22,0.5,1509559.0,3387575.0,302038.0,64978.0,6798599.0,2068568.0,2020
"Snohomish County Public Transportation Benefit Area Corporation, dba: Community Transit",Everett,WA,00029,Independent Public Agency or Authority of Transit Service,Full Reporter,3059393.0,666.0,MB,DO,127.0,0.95,0.05,203.24,20.0,3.32,4209241.0,88919609.0,4445897.0,437507.0,26809058.0,6207498.0,2020
Central Florida Regional Transportation Authority,Orlando,FL,40035,Independent Public Agency or Authority of Transit Service,Full Reporter,1510516.0,651.0,VP,PT,193.0,3.38,0.63,28.01,5.33,0.21,1128297.0,1779144.0,334032.0,63511.0,8636674.0,2089530.0,2020
Central Florida Regional Transportation Authority,Orlando,FL,40035,Independent Public Agency or Authority of Transit Service,Full Reporter,1510516.0,651.0,DR,PT,191.0,2.97,0.06,60.81,52.08,4.64,1486060.0,26050233.0,500239.0,428401.0,5615122.0,7019970.0,2020
Central Florida Regional Transportation Authority,Orlando,FL,40035,Independent Public Agency or Authority of Transit Service,Full Reporter,1510516.0,651.0,MB,PT,13.0,0.45,0.02,52.69,27.44,4.83,42780.0,2636745.0,96093.0,50038.0,546043.0,503692.0,2020
San Diego Association of Governments,San Diego,CA,90095,"MPO, COG or Other Planning Agency",Full Reporter,2956746.0,642.0,VP,PT,642.0,5.96,1.15,23.27,5.2,0.1,8911349.0,7771182.0,1494029.0,333908.0,75951352.0,14453113.0,2020
Santa Clara Valley Transportation Authority,San Jose,CA,90013,Independent Public Agency or Authority of Transit Service,Full Reporter,1664496.0,635.0,LR,DO,61.0,0.97,0.05,616.68,19.3,3.61,6119200.0,121214969.0,6281578.0,196560.0,33535077.0,2886997.0,2020
Santa Clara Valley Transportation Authority,San Jose,CA,90013,Independent Public Agency or Authority of Transit Service,Full Reporter,1664496.0,635.0,MB,DO,377.0,0.98,0.08,207.71,11.84,2.32,21198657.0,256941752.0,21702539.0,1237046.0,110906827.0,14252936.0,2020
Santa Clara Valley Transportation Authority,San Jose,CA,90013,Independent Public Agency or Authority of Transit Service,Full Reporter,1664496.0,635.0,DR,TX,31.0,3.67,0.14,43.78,25.35,3.91,239713.0,1657998.0,65395.0,37869.0,424364.0,565986.0,2020
Santa Clara Valley Transportation Authority,San Jose,CA,90013,Independent Public Agency or Authority of Transit Service,Full Reporter,1664496.0,635.0,DR,PT,154.0,3.59,0.06,84.61,61.57,5.36,1258495.0,21611350.0,350997.0,255411.0,4032859.0,3964578.0,2020
Santa Clara Valley Transportation Authority,San Jose,CA,90013,Independent Public Agency or Authority of Transit Service,Full Reporter,1664496.0,635.0,MB,PT,12.0,0.23,0.04,102.85,5.97,1.64,70758.0,1834392.0,307036.0,17835.0,1118361.0,189133.0,2020
San Francisco Bay Area Rapid Transit District,Oakland,CA,90003,Independent Public Agency or Authority of Transit Service,Full Reporter,3281212.0,616.0,MG,PT,3.0,5.74,0.43,403.62,13.5,4.25,3289817.0,7738282.0,573123.0,19172.0,1822531.0,325053.0,2020
San Francisco Bay Area Rapid Transit District,Oakland,CA,90003,Independent Public Agency or Authority of Transit Service,Full Reporter,3281212.0,616.0,YR,DO,14.0,3.02,0.34,377.28,8.96,1.33,5238149.0,15550731.0,1734970.0,41218.0,11655931.0,1183761.0,2020
"Broward County Board of County Commissioners, dba: Broward County Transit Division",Fort Lauderdale,FL,40029,"City, County or Local Government Unit or Department of Transportation",Full Reporter,5502379.0,590.0,MB,PT,7.0,0.21,0.03,51.47,6.26,1.28,28408.0,827329.0,132217.0,16075.0,643895.0,229393.0,2020
"Broward County Board of County Commissioners, dba: Broward County Transit Division",Fort Lauderdale,FL,40029,"City, County or Local Government Unit or Department of Transportation",Full Reporter,5502379.0,590.0,MB,DO,310.0,0.75,0.1,118.89,7.49,1.56,13307493.0,132755434.0,17729665.0,1116654.0,85204847.0,14400090.0,2020
"Broward County Board of County Commissioners, dba: Broward County Transit Division",Fort Lauderdale,FL,40029,"City, County or Local Government Unit or Department of Transportation",Full Reporter,5502379.0,590.0,DR,PT,273.0,0.8,0.02,56.76,42.27,4.02,478461.0,25249862.0,597311.0,444815.0,6288850.0,7210254.0,2020
"City of Phoenix Public Transit Department, dba: Valley Metro",Phoenix,AZ,90032,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3629114.0,531.0,MB,PT,419.0,0.68,0.11,107.36,6.23,1.76,20498807.0,189074197.0,30330695.0,1761106.0,107447927.0,21704348.0,2020
"City of Phoenix Public Transit Department, dba: Valley Metro",Phoenix,AZ,90032,"City, County or Local Government Unit or Department of Transportation",Full Reporter,3629114.0,531.0,DR,PT,112.0,2.65,0.04,77.54,64.77,8.54,793244.0,19415797.0,299766.0,250407.0,2274537.0,3043657.0,2020
"Pierce County Transportation Benefit Area Authority, dba: Pierce Transit",Tacoma,WA,00003,Independent Public Agency or Authority of Transit Service,Full Reporter,3059393.0,514.0,DR,PT,56.0,1.18,0.02,134.18,75.76,10.51,137537.0,8854626.0,116883.0,65990.0,842269.0,955755.0,2020
"Pierce County Transportation Benefit Area Authority, dba: Pierce Transit",Tacoma,WA,00003,Independent Public Agency or Authority of Transit Service,Full Reporter,3059393.0,514.0,VP,DO,312.0,4.4,0.46,46.05,9.65,0.32,1750544.0,3836144.0,397472.0,83295.0,11957330.0,3015970.0,2020
"Pierce County Transportation Benefit Area Authority, dba: Pierce Transit",Tacoma,WA,00003,Independent Public Agency or Authority of Transit Service,Full Reporter,3059393.0,514.0,DR,DO,28.0,1.28,0.01,184.6,93.44,14.15,42603.0,3121375.0,33406.0,16909.0,220566.0,228735.0,2020
"Pierce County Transportation Benefit Area Authority, dba: Pierce Transit",Tacoma,WA,00003,Independent Public Agency or Authority of Transit Service,Full Reporter,3059393.0,514.0,MB,DO,118.0,0.94,0.07,174.14,14.24,3.3,4461166.0,67727590.0,4755960.0,388929.0,20506691.0,4271293.0,2020
Delaware Transit Corporation,Dover,DE,30075,Independent Public Agency or Authority of Transit Service,Full Reporter,5441567.0,506.0,MB,PT,40.0,1.38,0.06,105.3,22.42,2.93,567397.0,9220813.0,411365.0,87564.0,3147446.0,1552091.0,2020
Delaware Transit Corporation,Dover,DE,30075,Independent Public Agency or Authority of Transit Service,Full Reporter,5441567.0,506.0,DR,PT,40.0,0.91,0.02,138.64,55.42,4.37,87661.0,5345594.0,96449.0,38556.0,1222077.0,625994.0,2020
Delaware Transit Corporation,Dover,DE,30075,Independent Public Agency or Authority of Transit Service,Full Reporter,5441567.0,506.0,DR,DO,265.0,5.13,0.07,137.41,74.62,6.16,3448055.0,50180655.0,672473.0,365193.0,8143897.0,6182209.0,2020
Delaware Transit Corporation,Dover,DE,30075,Independent Public Agency or Authority of Transit Service,Full Reporter,5441567.0,506.0,MB,DO,161.0,0.97,0.09,143.11,10.67,2.1,5426096.0,59685271.0,5596057.0,417073.0,28400008.0,6585571.0,2020
"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, dba: St. Louis Metro",Saint Louis,MO,70006,Independent Public Agency or Authority of Transit Service,Full Reporter,2150706.0,493.0,LR,DO,50.0,1.08,0.13,352.29,8.44,1.25,11352642.0,88708679.0,10510179.0,251805.0,70933375.0,5839491.0,2020
"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, dba: St. Louis Metro",Saint Louis,MO,70006,Independent Public Agency or Authority of Transit Service,Full Reporter,2150706.0,493.0,MB,DO,341.0,0.96,0.11,137.31,8.65,1.55,18553439.0,167402032.0,19348534.0,1219188.0,108060041.0,16547896.0,2020
"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, dba: St. Louis Metro",Saint Louis,MO,70006,Independent Public Agency or Authority of Transit Service,Full Reporter,2150706.0,493.0,DR,DO,102.0,2.62,0.04,107.66,63.12,5.5,1080011.0,26064390.0,412964.0,242093.0,4735246.0,4293969.0,2020
Montachusett Regional Transit Authority,Fitchburg,MA,10061,Independent Public Agency or Authority of Transit Service,Full Reporter,116960.0,438.0,DR,TX,300.0,0.23,0.01,76.29,16.03,1.59,48826.0,3426808.0,213807.0,44919.0,2153944.0,1725457.0,2020
Montachusett Regional Transit Authority,Fitchburg,MA,10061,Independent Public Agency or Authority of Transit Service,Full Reporter,116960.0,438.0,MB,PT,21.0,1.19,0.09,118.88,13.53,3.22,527149.0,5999988.0,443445.0,50469.0,1862469.0,801457.0,2020
Montachusett Regional Transit Authority,Fitchburg,MA,10061,Independent Public Agency or Authority of Transit Service,Full Reporter,116960.0,438.0,DR,PT,117.0,8.88,0.26,86.67,34.69,4.62,2436710.0,9513838.0,274280.0,109773.0,2057302.0,1614621.0,2020
"Board of County Commissioners, Palm Beach County, dba: Palm Tran",West Palm Beach,FL,40037,"City, County or Local Government Unit or Department of Transportation",Full Reporter,5502379.0,422.0,DR,PT,303.0,2.65,0.06,62.59,45.85,4.0,2019287.0,34988059.0,763100.0,559043.0,8740662.0,8173085.0,2020
"Board of County Commissioners, Palm Beach County, dba: Palm Tran",West Palm Beach,FL,40037,"City, County or Local Government Unit or Department of Transportation",Full Reporter,5502379.0,422.0,MB,DO,119.0,0.69,0.08,136.37,8.79,1.67,5282087.0,67217256.0,7651222.0,492902.0,40227116.0,7116877.0,2020
The Greater Cleveland Regional Transit Authority,Cleveland,OH,50015,Independent Public Agency or Authority of Transit Service,Full Reporter,1780673.0,418.0,DR,PT,69.0,1.65,0.01,185.12,114.02,13.71,223183.0,15376990.0,134868.0,83066.0,1121887.0,1128389.0,2020
The Greater Cleveland Regional Transit Authority,Cleveland,OH,50015,Independent Public Agency or Authority of Transit Service,Full Reporter,1780673.0,418.0,DR,DO,63.0,6.39,0.05,244.09,141.72,19.17,1222004.0,27118664.0,191351.0,111099.0,1414360.0,1453061.0,2020
The Greater Cleveland Regional Transit Authority,Cleveland,OH,50015,Independent Public Agency or Authority of Transit Service,Full Reporter,1780673.0,418.0,RB,DO,10.0,0.94,0.25,103.45,3.8,1.35,1380409.0,5551941.0,1462001.0,53666.0,4106941.0,477588.0,2020
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1439666.0,417.0,DR,PT,91.0,1.9,0.07,42.67,27.44,2.83,595583.0,8581017.0,312776.0,201081.0,3035487.0,3187775.0,2020
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1439666.0,417.0,LR,DO,6.0,1.08,0.1,440.54,10.93,3.39,1124608.0,11410001.0,1044002.0,25900.0,3369249.0,343618.0,2020
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1439666.0,417.0,VP,PT,46.0,5.27,0.72,41.12,7.3,0.22,512146.0,709355.0,97113.0,17249.0,3179948.0,550208.0,2020
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1439666.0,417.0,DR,TN,4.0,1.41,0.07,81.95,19.71,2.22,111.0,1557.0,79.0,19.0,700.0,598.0,2020
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1439666.0,417.0,DR,TX,20.0,2.04,0.07,52.38,29.64,2.95,47800.0,692998.0,23377.0,13229.0,235196.0,256705.0,2020
"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit",Hampton,VA,30083,Independent Public Agency or Authority of Transit Service,Full Reporter,1439666.0,417.0,FB,PT,2.0,0.85,0.08,379.5,10.96,15.28,177845.0,2283044.0,208338.0,6016.0,149438.0,17220.0,2020
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1249442.0,409.0,DR,DO,73.0,2.87,0.04,107.04,64.83,6.22,590067.0,13335002.0,205685.0,124578.0,2142285.0,1980134.0,2020
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1249442.0,409.0,CB,PT,64.0,4.65,0.2,285.17,22.84,1.54,2497690.0,12272322.0,537364.0,43035.0,7973574.0,910371.0,2020
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1249442.0,409.0,VP,DO,46.0,4.28,0.24,93.42,17.72,0.42,364891.0,1512496.0,85334.0,16190.0,3617785.0,835029.0,2020
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1249442.0,409.0,LR,DO,36.0,0.86,0.17,289.76,5.22,1.01,6271787.0,37895912.0,7261944.0,130784.0,37638865.0,2110955.0,2020
"City of Charlotte North Carolina, dba: Charlotte Area Transit System",Charlotte,NC,40008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,1249442.0,409.0,MB,PT,190.0,0.94,0.12,130.55,8.13,1.95,11293981.0,97301997.0,11971059.0,745329.0,49774530.0,9866991.0,2020
Georgia State Road and Tollway Authority,Atlanta,GA,40264,State Government Unit or Department of Transportation,Full Reporter,4515419.0,390.0,VP,PT,261.0,5.59,1.28,21.68,4.37,0.11,3047573.0,2382620.0,544819.0,109902.0,21888715.0,4119883.0,2020
Georgia State Road and Tollway Authority,Atlanta,GA,40264,State Government Unit or Department of Transportation,Full Reporter,4515419.0,390.0,CB,PT,129.0,4.48,0.26,244.57,17.42,0.65,6099323.0,23732562.0,1362125.0,97039.0,36603480.0,2217893.0,2020
Ben Franklin Transit,Richland,WA,00018,Independent Public Agency or Authority of Transit Service,Full Reporter,210975.0,388.0,DR,DO,77.0,0.46,0.01,173.51,91.73,12.99,71340.0,14101560.0,153730.0,81272.0,1085298.0,1213395.0,2020
Ben Franklin Transit,Richland,WA,00018,Independent Public Agency or Authority of Transit Service,Full Reporter,210975.0,388.0,MB,DO,47.0,0.21,0.01,128.0,18.49,4.39,250954.0,22529893.0,1218177.0,176010.0,5128525.0,2770116.0,2020
Ben Franklin Transit,Richland,WA,00018,Independent Public Agency or Authority of Transit Service,Full Reporter,210975.0,388.0,VP,DO,246.0,3.18,0.34,69.74,9.36,0.28,706225.0,2077072.0,221933.0,29782.0,7545861.0,1345779.0,2020
