agency,city,state,legacy_ntd_id,ntd_id,organization_type,reporter_type,primary_uza__population,agency_voms,mode,tos,mode_voms,fare_revenues_per_unlinked_passenger_trip,fare_revenues_per_total_operating_expense_(recovery_ratio),cost_per__hour,passengers_per_hour,cost_per_passenger,cost_per_passenger_mile,fare_revenues_earned,total_operating_expenses,unlinked_passenger_trips,vehicle_revenue_hours,passenger_miles,vehicle_revenue_miles,any_data_questionable?,year,uace_code,uza_name,primary_uza_population,cost_per_hour
Southeast Missouri State University,Cape Girardeau,MO,7050,70050,University,Reduced Reporter,52900.0,4.0,MB,DO,4.0,0.0,0.0,40.09,28.2,1.42,0.0,0.0,297191.0,209142.0,7414.0,0.0,68355.0,No,2020,,,,
St. Clair County Commission,Ashville,AL,4R01-025,4R01-41076,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,DR,DO,4.0,3.8,0.1,107.74,2.8,39.08,0.0,69566.0,715064.0,18298.0,6637.0,0.0,143123.0,No,2020,,,,
"Services for Seniors, Inc.",Wheatland,WY,8R05-052,8R05-80304,Private-Non-Profit Corporation,Rural Reporter,0.0,4.0,DR,DO,4.0,0.55,0.02,15.53,0.7,23.49,0.0,2430.0,103023.0,4385.0,6632.0,0.0,16202.0,No,2020,,,,
Dawson County Transit,Dawsonville,GA,4R03-003,4R03-41057,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,DR,DO,4.0,0.72,0.02,73.47,2.4,30.32,0.0,6260.0,264713.0,8730.0,3603.0,0.0,49961.0,No,2020,,,,
Thurston Regional Planning Council,Olympia,WA,0R03-039,0R03-00285,"MPO, COG or Other Planning Agency",Rural Reporter,0.0,4.0,MB,PT,4.0,0.0,0.0,53.1,2.0,26.67,0.0,0.0,497150.0,18638.0,9363.0,0.0,243928.0,No,2020,,,,
Putnam County CommissionTransit,Eatonton,GA,4R03-028,4R03-40945,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,DR,DO,4.0,1.74,0.08,52.89,2.3,23.12,0.0,17219.0,228846.0,9900.0,4327.0,0.0,74341.0,No,2020,,,,
Yurok Tribe,Klamath,CA,9T09,99262,Tribe,Reduced Reporter,0.0,4.0,DR,DO,3.0,0.57,0.01,198.45,2.8,70.51,0.0,3170.0,392343.0,5564.0,1977.0,0.0,36022.0,No,2020,,,,
"City of Bristol Virginia, dba: Bristol Virginia Transit",Bristol,VA,3053,30053,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,69501.0,4.0,MB,DO,3.0,0.83,0.08,73.29,6.9,10.6,0.0,31755.0,407282.0,38428.0,5557.0,0.0,66056.0,No,2020,,,,
Municipality of Gurabo,Gurabo,PR,4123,40123,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346.0,4.0,MB,DO,3.0,0.0,0.0,18.85,4.5,4.21,0.0,0.0,62585.0,14861.0,3321.0,0.0,30139.0,No,2020,,,,
"Town of Warwick, dba: Warwick Dial A Bus",Warwick,NY,2214,20214,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,423566.0,4.0,DR,DO,3.0,1.31,0.02,157.75,2.1,74.32,0.0,12143.0,688442.0,9263.0,4364.0,0.0,56113.0,No,2020,,,,
Municipality of Hatillo,Hatillo,PR,4151,40151,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,139171.0,4.0,DR,DO,3.0,0.0,0.0,93.05,1.8,52.36,0.0,0.0,201913.0,3856.0,2170.0,0.0,15550.0,No,2020,,,,
Nez Perce Tribe,Lapwai,ID,0T12,00135,Tribe,Reduced Reporter,0.0,4.0,MB,DO,3.0,1.34,0.02,128.07,1.8,70.53,0.0,16335.0,857822.0,12163.0,6698.0,0.0,224155.0,No,2020,,,,
Transylvania County,Brevard,NC,4R06-047,4R06-41115,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,DR,DO,3.0,0.26,0.01,57.65,3.1,18.54,0.0,5152.0,370328.0,19978.0,6424.0,0.0,91950.0,No,2020,,,,
"Henderson County, dba: Apple Country Public Transit",Hendersonville,NC,4229,40229,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,280648.0,4.0,MB,PT,3.0,0.42,0.04,80.67,6.8,11.8,0.0,26196.0,736683.0,62449.0,9132.0,0.0,173965.0,No,2020,,,,
"City of East Chicago, dba: East Chicago Transit",East Chicago,IN,5042,50042,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,8608208.0,4.0,MB,DO,3.0,0.0,0.0,108.21,8.3,13.04,0.0,0.0,875340.0,67108.0,8089.0,0.0,109395.0,No,2020,,,,
Chippewa Cree Tribe,Box Elder,MT,8T03,88164,Tribe,Reduced Reporter,0.0,4.0,DR,DO,3.0,0.0,0.0,177.79,7.1,25.03,0.0,0.0,137965.0,5512.0,776.0,0.0,24711.0,No,2020,,,,
Dunn County Transit Commission,Menomonie,WI,5R06-055,5R06-50226,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,4.0,MB,DO,2.0,0.03,0.01,76.07,23.7,3.22,0.0,2535.0,297111.0,92381.0,3906.0,0.0,41767.0,No,2020,,,,
City of Avalon,Avalon,CA,,90249,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,4.0,DR,PT,2.0,2.43,0.03,91.45,1.1,86.93,0.0,11451.0,409860.0,4715.0,4482.0,0.0,8547.0,No,2020,,,,
City of Bellflower,Bellflower,CA,,90254,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,4.0,DR,PT,2.0,0.87,0.02,77.58,1.8,42.62,0.0,4338.0,212345.0,4982.0,2737.0,0.0,19908.0,No,2020,,,,
County of Kenosha,Kenosha,WI,5R06-073,5R06-50432,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,DR,PT,2.0,1.53,0.05,42.97,1.3,33.85,0.0,8779.0,193794.0,5725.0,4510.0,0.0,83250.0,No,2020,,,,
Glenn Transit Service,Willows,CA,9R02-009,9R02-91088,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,4.0,DR,PT,2.0,4.39,0.06,149.0,2.0,74.6,0.0,6441.0,109518.0,1468.0,735.0,0.0,5288.0,No,2020,,,,
Columbia County-NY,Hudson,NY,,2R02-20999,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,CB,PT,2.0,3.71,0.07,135.07,2.4,55.53,0.0,19289.0,288644.0,5198.0,2137.0,0.0,84545.0,No,2020,,,,
Municipality of Hormigueros,Hormigueros,PR,4121,40121,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,109572.0,4.0,DR,DO,2.0,0.0,0.0,56.66,2.1,26.53,0.0,0.0,43345.0,1634.0,765.0,0.0,10042.0,No,2020,,,,
"City of Lewiston, dba: Lewiston Transit System",Lewiston,ID,0048,00048,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,51924.0,4.0,MB,DO,2.0,0.48,0.03,82.96,5.9,14.0,0.0,18986.0,549004.0,39223.0,6618.0,0.0,100790.0,No,2020,,,,
Dunn County Transit Commission,Menomonie,WI,5R06-055,5R06-50226,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,4.0,DR,DO,2.0,4.95,0.16,76.92,2.6,30.12,0.0,31886.0,193982.0,6440.0,2522.0,0.0,32575.0,No,2020,,,,
City of Woodburn,Woodburn,OR,0R02-007,0R02-00360,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,MB,DO,2.0,1.02,0.04,120.26,4.1,29.32,0.0,18933.0,541672.0,18473.0,4504.0,0.0,74601.0,No,2020,,,,
City of Avalon,Avalon,CA,,90249,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,4.0,MB,PT,2.0,2.24,0.15,112.31,7.5,14.99,0.0,59926.0,400265.0,26704.0,3564.0,0.0,22830.0,No,2020,,,,
City of Bellflower,Bellflower,CA,,90254,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,4.0,MB,PT,2.0,0.28,0.03,78.55,9.8,8.04,0.0,13697.0,394251.0,49039.0,5019.0,0.0,71226.0,No,2020,,,,
County of Kenosha,Kenosha,WI,5R06-073,5R06-50432,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,MB,PT,2.0,1.47,0.04,58.31,1.5,37.89,0.0,12325.0,317535.0,8380.0,5446.0,0.0,112504.0,No,2020,,,,
"City of Lewiston, dba: Lewiston Transit System",Lewiston,ID,0048,00048,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,51924.0,4.0,DR,DO,2.0,1.13,0.02,199.19,2.7,74.52,0.0,5839.0,386634.0,5188.0,1941.0,0.0,30293.0,No,2020,,,,
Glenn Transit Service,Willows,CA,9R02-009,9R02-91088,Independent Public Agency or Authority of Transit Service,Rural Reporter,0.0,4.0,MB,PT,2.0,2.73,0.11,161.35,6.2,25.93,0.0,73560.0,699761.0,26984.0,4337.0,0.0,112973.0,No,2020,,,,
Columbia County-NY,Hudson,NY,,2R02-20999,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,MB,PT,2.0,1.0,0.13,41.81,5.2,8.01,0.0,18421.0,147222.0,18378.0,3521.0,0.0,43122.0,No,2020,,,,
City of Woodburn,Woodburn,OR,0R02-007,0R02-00360,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,DR,DO,2.0,2.12,0.07,41.73,1.4,29.37,0.0,16721.0,232145.0,7905.0,5563.0,0.0,62161.0,No,2020,,,,
Municipality of Hormigueros,Hormigueros,PR,4121,40121,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,109572.0,4.0,MB,DO,2.0,0.0,0.0,56.89,8.5,6.72,0.0,0.0,107470.0,15995.0,1889.0,0.0,18321.0,No,2020,,,,
"Henderson County, dba: Apple Country Public Transit",Hendersonville,NC,4229,40229,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,280648.0,4.0,DR,PT,1.0,1.6,0.06,108.4,4.1,26.61,0.0,3390.0,56260.0,2114.0,519.0,0.0,7319.0,No,2020,,,,
"City of East Chicago, dba: East Chicago Transit",East Chicago,IN,5042,50042,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,8608208.0,4.0,DR,DO,1.0,0.0,0.0,90.74,1.6,55.52,0.0,0.0,275840.0,4968.0,3040.0,0.0,15260.0,No,2020,,,,
Transylvania County,Brevard,NC,4R06-047,4R06-41115,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,4.0,DR,TX,1.0,0.0,0.0,67.82,3.1,21.8,0.0,0.0,60292.0,2766.0,889.0,0.0,19854.0,No,2020,,,,
"City of Bristol Virginia, dba: Bristol Virginia Transit",Bristol,VA,3053,30053,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,69501.0,4.0,DR,DO,1.0,2.0,0.05,39.19,0.9,42.28,0.0,2280.0,48203.0,1140.0,1230.0,0.0,4366.0,No,2020,,,,
Chippewa Cree Tribe,Box Elder,MT,8T03,88164,Tribe,Reduced Reporter,0.0,4.0,MB,DO,1.0,0.0,0.0,216.68,7.0,31.12,0.0,0.0,167277.0,5375.0,772.0,0.0,29449.0,No,2020,,,,
Yurok Tribe,Klamath,CA,9T09,99262,Tribe,Reduced Reporter,0.0,4.0,FB,DO,1.0,0.0,0.0,664.38,3.1,212.6,0.0,0.0,5315.0,25.0,8.0,0.0,60.0,No,2020,,,,
Municipality of Gurabo,Gurabo,PR,4123,40123,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2148346.0,4.0,DR,DO,1.0,0.0,0.0,27.53,0.6,44.67,0.0,0.0,29349.0,657.0,1066.0,0.0,7728.0,No,2020,,,,
"Town of Warwick, dba: Warwick Dial A Bus",Warwick,NY,2214,20214,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,423566.0,4.0,MB,DO,1.0,1.06,0.03,98.35,3.0,32.27,0.0,5644.0,172110.0,5334.0,1750.0,0.0,19586.0,No,2020,,,,
Municipality of Hatillo,Hatillo,PR,4151,40151,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,139171.0,4.0,MB,DO,1.0,0.0,0.0,91.6,5.3,17.31,0.0,0.0,41218.0,2381.0,450.0,0.0,2752.0,No,2020,,,,
Nez Perce Tribe,Lapwai,ID,0T12,00135,Tribe,Reduced Reporter,0.0,4.0,DR,DO,1.0,53.25,0.19,595.6,2.1,278.98,0.0,14325.0,75046.0,269.0,126.0,0.0,2796.0,No,2020,,,,
Turner County,Ashburn,GA,4R03-065,4R03-41036,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,PT,3.0,0.09,0.0,37.22,2.0,19.07,0.0,747.0,153655.0,8056.0,4128.0,0.0,48045.0,No,2020,,,,
City of Lamar,Lamar,MO,7R03-004,7R03-70211,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,1.36,0.2,61.09,8.9,6.9,0.0,28903.0,146862.0,21286.0,2404.0,0.0,40386.0,No,2020,,,,
Airport Corridor Transportation Association,Pittsburgh,PA,,30990,Private-Non-Profit Corporation,Reduced Reporter,1733853.0,3.0,DR,PT,3.0,0.26,0.02,79.65,5.2,15.19,0.0,12541.0,733499.0,48273.0,9209.0,0.0,119793.0,No,2020,,,,
Eppson Center for Seniors,Laramie,WY,8R05-005,8R05-80252,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,DR,DO,3.0,0.6,0.04,38.0,2.3,16.78,0.0,5225.0,145077.0,8648.0,3818.0,0.0,49474.0,No,2020,,,,
City Of McCook Public Transit,Mc Cook,NE,7R04-047,7R04-70232,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,2.2,0.1,96.34,4.3,22.65,0.0,12738.0,130927.0,5781.0,1359.0,0.0,15414.0,No,2020,,,,
City of Excelsior Springs,Excelsior Springs,MO,7R03-027,7R03-70162,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,MB,DO,3.0,5.2,0.22,62.92,2.7,23.62,0.0,46881.0,212906.0,9012.0,3384.0,0.0,36841.0,No,2020,,,,
Zuni Pueblo,Zuni,NM,6T22,66242,Tribe,Reduced Reporter,0.0,3.0,MB,DO,3.0,0.22,0.01,155.1,7.1,21.87,0.0,4083.0,414434.0,18947.0,2672.0,0.0,60045.0,No,2020,,,,
"City of Salisbury, dba: Salisbury Transit",Salisbury,NC,4233,40233,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,214881.0,3.0,MB,DO,3.0,0.47,0.05,116.91,11.3,10.32,0.0,52996.0,1176361.0,113938.0,10062.0,0.0,129016.0,No,2020,,,,
"Town of Bluefield/Graham Transit, dba: Graham Transit",Bluefield,VA,3R06-004,3R06-30164,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,MB,DO,3.0,0.25,0.03,41.05,5.6,7.39,0.0,10856.0,320705.0,43414.0,7813.0,0.0,131091.0,No,2020,,,,
City of New Castle,New Castle,IN,5R02-015,5R02-50358,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,MB,DO,3.0,0.1,0.0,132.96,3.2,41.97,0.0,1521.0,671207.0,15994.0,5048.0,0.0,34969.0,No,2020,,,,
"Senior Citizens of Kodiak, Inc.",Kodiak,AK,0R04-001,0R04-00340,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,MB,PT,3.0,4.04,0.15,101.65,3.7,27.71,0.0,54193.0,371439.0,13403.0,3654.0,0.0,32458.0,No,2020,,,,
Harlan Co. Public Transit,Alma,NE,7R04-028,7R04-70198,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,2.05,0.07,86.3,3.0,28.7,0.0,4538.0,63687.0,2219.0,738.0,0.0,16127.0,No,2020,,,,
Gila River Indian Community,Sacaton,AZ,,99436,Tribe,Reduced Reporter,0.0,3.0,MB,DO,3.0,0.0,0.0,181.12,6.7,27.09,0.0,0.0,432700.0,15970.0,2389.0,0.0,43450.0,No,2020,,,,
Inter-Lakes Community Action,Madison,SD,8R04-006,8R04-80282,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,DR,DO,3.0,1.34,0.05,96.51,3.9,24.57,0.0,9787.0,179407.0,7302.0,1859.0,0.0,14590.0,No,2020,,,,
City of Santa Fe Springs,Santa Fe Springs,CA,,90290,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,3.0,DR,DO,3.0,0.0,0.0,189.75,3.8,50.49,0.0,0.0,285569.0,5656.0,1505.0,0.0,15045.0,No,2020,,,,
City of Whitewater,Whitewater,WI,5R06-048,5R06-50375,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,PT,3.0,3.49,0.29,31.97,2.6,12.23,0.0,70492.0,246843.0,20179.0,7721.0,0.0,64136.0,No,2020,,,,
Sitka Tribe of Alaska,Sitka,AK,0T14,00014,Tribe,Reduced Reporter,0.0,3.0,MB,DO,3.0,0.68,0.03,96.98,3.6,27.18,0.0,14612.0,580545.0,21358.0,5986.0,0.0,72862.0,No,2020,,,,
Plumas County Transportation Commission,Quincy,CA,9R02-005,9R02-91119,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,MB,PT,3.0,3.67,0.12,145.89,4.8,30.18,0.0,106405.0,875169.0,29000.0,5999.0,0.0,202942.0,No,2020,,,,
"St. Bernard Parish, dba: St. Bernard Transit ",Chalmette,LA,6058,60058,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,899703.0,3.0,MB,DO,3.0,0.43,0.04,111.26,9.9,11.2,0.0,16043.0,418229.0,37333.0,3759.0,0.0,61440.0,No,2020,,,,
Los Angeles County Dept. of Public Works - Willowbrook et al.,Alhambra,CA,,90279,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,12150996.0,3.0,DR,PT,3.0,0.43,0.01,78.17,1.6,47.74,0.0,1522.0,167516.0,3509.0,2143.0,0.0,20657.0,No,2020,,,,
"Mineral County Pioneer Council, Inc., dba: Mineral County Transportation Services",Superior,MT,8R02-029,8R02-80173,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,DR,DO,3.0,1.78,0.19,14.91,1.6,9.58,0.0,2099.0,11305.0,1180.0,758.0,0.0,20803.0,No,2020,,,,
City of River Falls,River Falls,WI,5R06-039,5R06-50303,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,PT,3.0,2.83,0.26,31.92,3.0,10.67,0.0,75886.0,286605.0,26862.0,8978.0,0.0,105727.0,No,2020,,,,
White Mountain Apache Tribe,Whiteriver,AZ,9T15,99334,Tribe,Reduced Reporter,0.0,3.0,MB,DO,3.0,0.8,0.02,143.62,3.1,46.72,0.0,4834.0,283512.0,6068.0,1974.0,0.0,61646.0,No,2020,,,,
"Town of Monroe, dba: Monroe Dial A Bus",Monroe,NY,2183,20183,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,423566.0,3.0,DR,DO,3.0,1.07,0.02,107.81,1.8,60.74,0.0,9740.0,552329.0,9094.0,5123.0,0.0,41713.0,No,2020,,,,
"Southwest Sublette County Pioneers, Inc.",Big Piney,WY,8R05-030,8R05-80265,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,DR,DO,3.0,0.77,0.01,129.98,1.3,101.39,0.0,115.0,15208.0,150.0,117.0,0.0,3258.0,No,2020,,,,
Central City,Central City,NE,7R04-040,7R04-70234,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,3.38,0.24,79.77,5.7,13.93,0.0,19352.0,79769.0,5728.0,1000.0,0.0,7812.0,No,2020,,,,
Bleckley County Transit,Cochran,GA,4R03-016,4R03-41196,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,PT,3.0,1.9,0.06,21.88,0.7,30.09,0.0,7966.0,126299.0,4198.0,5773.0,0.0,46141.0,No,2020,,,,
River Parishes Transit Authority,La Place,LA,6112,60112,Independent Public Agency or Authority of Transit Service,Reduced Reporter,899703.0,3.0,DR,PT,3.0,1.93,0.02,96.45,1.2,80.07,0.0,28529.0,1183073.0,14775.0,12266.0,0.0,181676.0,No,2020,,,,
Avera Creighton Hospital,Yankton,NE,7R04-036,7R04-70216,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,DR,DO,3.0,27.81,0.41,56.3,0.8,68.68,0.0,81742.0,201846.0,2939.0,3585.0,0.0,101538.0,No,2020,,,,
"City of Paola/Lakemary Center, dba: Lakemary Center",Paola,KS,7R02-058,7R02-70178,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,DR,DO,3.0,3.01,0.06,90.25,1.8,49.49,0.0,4730.0,77792.0,1572.0,862.0,0.0,27194.0,No,2020,,,,
City of Socorro,Socorro,NM,6R03-026,6R03-60157,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,0.77,0.02,81.61,2.5,32.05,0.0,4695.0,195042.0,6085.0,2390.0,0.0,38745.0,No,2020,,,,
Tippecanoe County Commissioners,Lafayette,IN,5R02-017,5R02-50365,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,3.2,0.01,669.88,1.5,454.21,0.0,655.0,93114.0,205.0,139.0,0.0,1289.0,No,2020,,,,
Lower Brule Sioux Tribe,Lower Brule,SD,8T06,88176,Tribe,Reduced Reporter,0.0,3.0,DR,DO,3.0,0.3,0.0,76.72,0.9,83.59,0.0,1710.0,478748.0,5727.0,6240.0,0.0,187307.0,No,2020,,,,
Lancaster Co Rural Transit,Lincoln,NE,7R04-037,7R04-70164,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,2.14,0.04,59.14,1.0,58.28,0.0,3952.0,107701.0,1848.0,1821.0,0.0,29279.0,No,2020,,,,
"Catholic Community Service, Sitka",Juneau,AK,0R04-017,0R04-00354,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,DR,DO,3.0,0.6,0.02,61.43,2.2,27.39,0.0,3110.0,142876.0,5217.0,2326.0,0.0,17648.0,No,2020,,,,
Hooker Co,Mullen,NE,7R04-032,7R04-70143,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,8.88,0.16,19.52,0.4,53.89,0.0,2309.0,14012.0,260.0,718.0,0.0,15768.0,No,2020,,,,
Riverton Senior Center,Riverton,WY,8R05-007,8R05-80185,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,DR,DO,3.0,2.12,0.12,47.81,2.6,18.39,0.0,18680.0,162319.0,8825.0,3395.0,0.0,25041.0,No,2020,,,,
"Town of Chincoteague, dba: Pony Express",Panacea,VA,3R06-012,3R06-30147,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,MB,DO,3.0,0.25,0.04,87.88,13.0,6.78,0.0,2909.0,78386.0,11562.0,892.0,0.0,13998.0,No,2020,,,,
The Mashpee Wampanoag Tribe,Mashpee,MA,,10184,Tribe,Reduced Reporter,246695.0,3.0,DR,DO,3.0,0.0,0.0,107.14,1.5,69.34,0.0,0.0,226815.0,3271.0,2117.0,0.0,39068.0,No,2020,,,,
"City of Rio Vista, dba: Rio Vista Delta Breeze",Rio Vista,CA,9R02-032,9R02-91014,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,MB,PT,3.0,1.67,0.03,146.36,2.4,60.02,0.0,13935.0,500699.0,8342.0,3421.0,0.0,61374.0,No,2020,,,,
Northern Cheyenne Tribe,Lame Deer,MT,8T07,88116,Tribe,Reduced Reporter,0.0,3.0,MB,DO,3.0,0.0,0.0,226.45,3.0,76.32,0.0,0.0,117077.0,1534.0,517.0,0.0,17961.0,No,2020,,,,
Town of Red River,Red River,NM,6R03-015,6R03-60237,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,0.0,0.0,39.99,11.0,3.65,0.0,0.0,141421.0,38792.0,3536.0,0.0,25393.0,No,2020,,,,
City of California City,California City,CA,9R02-097,9R02-91111,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,1.51,0.07,118.98,5.7,20.7,0.0,18500.0,252949.0,12218.0,2126.0,0.0,31544.0,No,2020,,,,
City of Brandon - Brandon City Transit,Brandon,SD,8R04-005,8R04-80154,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,1.05,0.05,75.51,3.8,19.62,0.0,9249.0,172682.0,8800.0,2287.0,0.0,18104.0,No,2020,,,,
Havasupai Tribe,Supai,AZ,9T10,99298,Tribe,Reduced Reporter,0.0,3.0,DR,DO,3.0,0.0,0.0,50.03,0.5,110.72,0.0,0.0,23916.0,216.0,478.0,0.0,21466.0,No,2020,,,,
Cavalier County Senior Meals & Services,Langdon,ND,8R03-038,8R03-80233,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,DR,DO,3.0,2.08,0.08,65.27,2.5,26.13,0.0,12966.0,163241.0,6248.0,2501.0,0.0,34507.0,No,2020,,,,
"City of Black Hawk, dba: Black Hawk and Central City (BH/CC) Tramway",Black Hawk,CO,8R01-004,8R01-80119,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,MB,PT,3.0,0.0,0.0,88.91,24.4,3.65,0.0,0.0,152742.0,41858.0,1718.0,0.0,14577.0,No,2020,,,,
"City of Taft, dba: Taft Area Transit",Taft,CA,9R02-010,9R02-91066,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0.0,3.0,DR,DO,3.0,2.04,0.13,75.67,4.7,16.01,0.0,68724.0,538644.0,33650.0,7118.0,0.0,69366.0,No,2020,,,,
"City of Atascadero, dba: Atascadero Dial-a-Ride",Atascadero,CA,9194,90194,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,65088.0,3.0,DR,PT,3.0,3.14,0.07,122.18,2.6,46.82,0.0,28843.0,429471.0,9172.0,3515.0,0.0,36421.0,No,2020,,,,
"Lander Senior Citizens Center, Inc.",Lander,WY,8R05-040,8R05-80223,Private-Non-Profit Corporation,Rural Reporter,0.0,3.0,DR,DO,3.0,1.55,0.07,34.64,1.5,23.59,0.0,13625.0,207320.0,8787.0,5985.0,0.0,29736.0,No,2020,,,,
Town of Newburgh,Newburgh,NY,2143,20143,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,423566.0,3.0,DR,DO,3.0,0.72,0.03,50.09,2.0,24.86,0.0,1808.0,62360.0,2508.0,1245.0,0.0,20728.0,No,2020,,,,
